,NumDots,UrlLength,NumDash,AtSymbol,IpAddress,HttpsInHostname,PathLevel,PathLength,NumNumericChars,Phising
514272,1,72,0,0,0,0,1,56,1,
514273,1,50,4,0,0,0,4,50,1,0.0
514274,1,36,2,0,0,0,3,36,0,0.0
514275,1,48,2,0,0,0,3,48,0,0.0
514276,1,23,0,0,0,0,2,23,0,0.0
514277,2,27,0,0,0,0,3,27,0,0.0
514278,2,124,10,0,0,0,5,97,1,0.0
514279,1,18,0,0,0,0,1,18,0,0.0
514280,1,12,0,0,0,0,1,12,0,0.0
514281,2,89,7,0,0,0,4,89,1,0.0
514282,1,89,5,0,0,0,5,89,1,0.0
514283,2,33,0,0,0,0,2,33,0,0.0
514284,3,109,10,0,0,0,4,109,1,0.0
514285,2,41,1,0,0,0,6,41,1,0.0
514286,1,141,15,0,0,0,5,141,1,0.0
514287,2,40,0,0,0,0,3,40,0,0.0
514288,2,30,0,0,0,0,2,30,0,0.0
514289,3,28,0,0,0,0,2,28,0,0.0
514290,1,64,4,0,0,0,4,64,1,0.0
514291,3,41,0,0,0,0,3,41,1,0.0
514292,3,88,4,0,0,0,2,28,1,0.0
514293,4,101,0,0,0,0,2,17,1,0.0
514294,1,43,2,0,0,0,3,43,1,0.0
514295,1,31,1,0,0,0,1,31,0,1.0
514296,2,32,0,0,0,0,3,32,1,0.0
514297,2,112,2,0,0,0,1,10,1,0.0
514298,1,93,12,0,0,0,3,76,1,0.0
514299,3,63,0,0,0,0,4,31,1,0.0
514300,1,23,0,0,0,0,1,23,0,0.0
514301,1,105,9,0,0,0,5,105,1,0.0
514302,3,122,2,0,0,0,2,13,1,0.0
514303,1,31,0,0,0,0,2,17,1,0.0
514304,4,84,6,0,0,0,3,59,1,0.0
514305,3,81,0,0,0,0,2,41,0,0.0
514306,2,65,0,0,0,0,2,32,1,0.0
514307,3,85,0,0,0,0,1,10,1,0.0
514308,2,43,0,0,0,0,3,43,0,0.0
514309,3,85,0,0,0,0,1,10,1,0.0
514310,1,90,0,0,0,0,1,74,1,
514311,2,104,8,0,0,0,5,104,1,0.0
514312,1,104,2,0,0,0,4,90,1,0.0
514313,1,18,0,0,0,0,1,18,0,0.0
514314,1,27,0,0,0,0,3,27,0,0.0
514315,2,14,0,0,0,0,1,14,0,0.0
514316,1,27,0,0,0,0,3,27,1,0.0
514317,2,11,0,0,0,0,1,11,0,0.0
514318,3,89,0,0,0,0,1,10,1,0.0
514319,1,75,5,0,0,0,4,75,0,0.0
514320,2,36,2,0,0,0,1,13,0,0.0
514321,1,18,0,0,0,0,1,18,0,0.0
514322,2,56,0,0,0,0,2,56,1,0.0
514323,1,37,0,0,0,0,3,37,0,0.0
514324,2,77,0,0,0,0,2,77,1,0.0
514325,1,12,0,0,0,0,1,12,1,0.0
514326,1,81,0,0,0,0,1,65,1,
514327,2,28,0,0,0,0,2,28,0,0.0
514328,2,73,0,0,0,1,3,46,1,1.0
514329,2,66,0,0,0,0,7,46,1,0.0
514330,2,34,0,0,0,0,2,18,1,0.0
514331,2,37,0,0,0,0,4,37,1,0.0
514332,2,48,2,0,0,0,3,26,1,0.0
514333,2,84,7,0,0,0,3,63,1,0.0
514334,3,77,2,0,0,0,4,77,1,0.0
514335,1,17,0,0,0,0,1,17,0,1.0
514336,2,42,0,0,0,0,7,42,1,0.0
514337,1,20,0,0,0,0,1,20,0,0.0
514338,1,98,7,0,0,0,5,79,1,0.0
514339,1,31,0,0,0,0,2,17,1,0.0
514340,2,59,0,0,0,0,3,45,0,0.0
514341,1,11,0,0,0,0,1,11,0,1.0
514342,1,42,0,0,0,0,2,42,0,0.0
514343,1,60,3,0,0,0,4,60,0,0.0
514344,1,68,8,0,0,0,3,68,0,0.0
514345,2,28,0,0,0,0,1,28,0,0.0
514346,3,50,3,0,0,0,6,50,1,0.0
514347,3,43,0,0,0,0,3,43,1,0.0
514348,1,22,0,0,0,0,2,22,0,0.0
514349,1,48,2,0,0,0,4,48,1,0.0
514350,2,42,1,0,0,0,6,42,1,0.0
514351,1,20,0,0,0,0,1,20,0,0.0
514352,1,94,0,0,0,1,0,1,1,0.0
514353,4,97,1,0,0,0,2,97,1,0.0
514354,2,32,2,0,0,0,2,32,0,0.0
514355,5,135,2,0,0,0,2,17,1,0.0
514356,1,60,4,0,0,0,5,60,1,0.0
514357,1,81,0,0,0,0,1,65,1,
514358,1,78,7,0,0,0,4,78,0,0.0
514359,1,13,0,0,0,0,1,13,0,0.0
514360,2,56,0,0,0,0,3,29,0,0.0
514361,2,44,0,0,0,0,3,44,0,0.0
514362,3,87,0,0,0,0,1,10,1,0.0
514363,4,93,3,0,0,0,3,39,1,0.0
514364,1,23,0,0,0,0,3,23,0,0.0
514365,1,13,0,0,0,0,1,13,0,0.0
514366,1,117,14,0,0,0,4,95,1,0.0
514367,1,22,0,0,0,0,3,22,0,0.0
514368,1,45,1,0,0,0,4,45,1,0.0
514369,2,40,0,0,0,0,4,40,0,0.0
514370,3,35,0,0,0,0,3,35,1,0.0
514371,1,30,0,0,0,0,4,30,0,0.0
514372,1,45,2,0,0,0,3,45,1,0.0
514373,2,59,4,0,0,0,2,31,1,0.0
514374,2,95,0,0,0,0,5,95,1,0.0
514375,1,37,0,0,0,0,3,37,1,0.0
514376,2,90,6,0,0,0,7,90,1,0.0
514377,3,66,1,0,0,0,4,39,1,0.0
514378,3,44,0,0,0,0,3,34,1,0.0
514379,1,51,1,0,0,0,5,51,1,0.0
514380,1,137,1,0,0,0,2,27,1,0.0
514381,2,47,0,0,0,0,2,47,1,0.0
514382,6,78,0,0,0,0,2,19,1,0.0
514383,2,40,0,0,0,0,4,40,1,0.0
514384,3,118,2,0,0,0,1,10,1,0.0
514385,1,17,0,0,0,0,1,17,0,0.0
514386,2,46,0,0,0,0,1,11,1,0.0
514387,2,51,3,0,0,0,3,51,0,0.0
514388,2,55,2,0,0,0,5,50,1,0.0
514389,2,102,0,0,0,0,1,10,1,0.0
514390,1,85,6,0,0,0,5,67,1,0.0
514391,3,86,0,0,0,0,1,10,1,0.0
514392,1,31,0,0,0,0,2,17,0,0.0
514393,1,111,10,0,0,0,3,90,1,0.0
514394,3,90,0,0,0,0,1,10,1,0.0
514395,1,26,0,0,0,0,1,26,1,
514396,2,33,0,0,0,0,2,33,0,0.0
514397,2,206,0,0,0,0,3,185,1,
514398,4,51,1,0,0,0,1,25,0,0.0
514399,2,42,0,0,0,0,2,29,1,0.0
514400,1,52,3,0,0,0,3,52,1,0.0
514401,1,34,1,0,0,0,3,34,0,0.0
514402,2,87,13,0,0,0,1,65,1,0.0
514403,3,116,6,0,0,0,2,17,1,0.0
514404,1,15,1,0,0,0,1,15,0,0.0
514405,1,20,0,0,0,0,1,20,0,0.0
514406,2,85,0,0,0,0,1,10,1,0.0
514407,1,16,0,0,0,0,1,16,0,1.0
514408,1,24,0,0,0,0,1,24,0,0.0
514409,2,76,2,0,0,0,1,21,1,0.0
514410,3,61,0,0,0,0,3,35,1,0.0
514411,2,35,1,0,0,0,1,10,0,0.0
514412,2,39,0,0,0,0,3,17,1,0.0
514413,2,76,0,0,0,0,2,30,1,0.0
514414,3,262,0,0,0,0,1,10,1,0.0
514415,1,20,0,0,0,0,1,20,0,0.0
514416,1,78,8,0,0,0,3,78,0,0.0
514417,3,105,8,0,0,0,7,83,1,0.0
514418,2,53,1,0,0,0,4,53,1,0.0
514419,3,92,0,0,0,0,2,13,1,0.0
514420,1,66,1,0,0,0,4,53,1,0.0
514421,2,71,4,0,0,0,3,71,1,0.0
514422,3,46,0,0,0,0,4,46,1,0.0
514423,2,45,1,0,0,0,3,31,1,0.0
514424,2,24,0,0,0,0,1,7,0,0.0
514425,1,81,0,0,0,0,1,65,1,
514426,1,63,0,0,0,0,1,47,1,
514427,2,24,0,0,0,0,1,24,0,0.0
514428,2,60,0,0,0,0,3,43,1,0.0
514429,2,33,0,0,0,0,4,33,1,0.0
514430,1,25,0,0,0,0,1,25,0,0.0
514431,1,87,0,0,0,0,10,65,1,0.0
514432,1,19,0,0,0,0,2,19,0,0.0
514433,6,130,0,0,0,0,4,38,1,0.0
514434,6,54,0,0,0,0,3,20,0,1.0
514435,4,154,0,0,0,0,3,28,1,0.0
514436,1,41,0,0,0,0,3,41,0,0.0
514437,2,65,0,0,0,0,2,32,1,0.0
514438,3,65,1,0,0,0,2,65,1,0.0
514439,3,80,1,0,0,0,1,11,1,0.0
514440,2,48,0,0,0,0,3,48,0,0.0
514441,1,9,0,0,0,0,1,9,1,1.0
514442,2,76,6,0,0,0,4,76,1,0.0
514443,2,40,0,0,0,0,2,20,1,1.0
514444,2,53,2,0,0,0,3,53,0,0.0
514445,3,46,1,0,0,0,1,21,0,0.0
514446,2,29,2,0,0,0,1,29,0,0.0
514447,2,48,0,0,0,0,3,27,1,0.0
514448,2,52,3,0,0,0,3,52,0,0.0
514449,3,85,0,0,0,0,1,10,1,0.0
514450,1,60,5,0,0,0,3,60,1,0.0
514451,2,66,5,0,0,0,1,66,1,1.0
514452,1,90,0,0,0,0,1,74,1,
514453,5,129,0,0,0,0,1,10,1,0.0
514454,2,48,1,0,0,0,2,48,0,0.0
514455,2,53,5,0,0,0,3,53,1,0.0
514456,1,15,0,0,0,0,1,15,0,0.0
514457,2,78,0,0,0,0,1,10,1,0.0
514458,1,28,0,0,0,0,3,28,0,0.0
514459,1,73,5,0,0,0,1,18,1,0.0
514460,1,60,4,0,0,0,4,60,1,0.0
514461,2,29,0,0,0,0,2,29,1,0.0
514462,2,52,0,0,0,0,3,52,1,0.0
514463,1,74,6,0,0,0,3,74,0,0.0
514464,1,53,2,0,0,0,2,29,0,0.0
514465,2,16,0,0,0,0,1,16,1,1.0
514466,4,44,0,0,0,0,1,11,0,0.0
514467,3,89,2,0,0,0,1,10,1,0.0
514468,2,61,1,0,0,0,2,61,1,0.0
514469,1,13,0,0,0,0,1,13,0,0.0
514470,3,52,2,0,0,0,2,27,1,0.0
514471,1,106,9,0,0,1,4,81,1,0.0
514472,2,53,1,0,0,0,5,53,1,0.0
514473,1,74,5,0,0,0,4,74,1,0.0
514474,2,92,1,0,0,0,4,50,1,0.0
514475,1,35,1,0,0,0,2,35,0,0.0
514476,1,84,3,0,0,0,4,84,0,0.0
514477,1,53,3,0,0,0,4,53,1,0.0
514478,3,94,0,0,0,0,1,10,1,0.0
514479,2,80,7,0,0,0,5,80,1,0.0
514480,2,38,1,0,0,0,3,38,0,0.0
514481,1,62,4,0,0,0,5,62,1,0.0
514482,3,69,2,0,0,0,1,19,1,0.0
514483,2,74,0,0,0,0,1,10,1,0.0
514484,1,31,0,0,0,0,2,17,1,0.0
514485,3,66,1,0,0,0,3,37,0,0.0
514486,2,44,0,0,0,0,3,44,0,0.0
514487,2,43,0,0,0,0,2,43,0,0.0
514488,3,81,0,0,0,0,5,63,1,0.0
514489,3,44,0,0,0,0,1,12,1,0.0
514490,3,129,9,0,0,0,5,129,1,0.0
514491,3,110,0,0,0,0,2,25,1,
514492,2,51,3,0,0,0,6,51,1,0.0
514493,1,83,4,0,0,1,4,62,0,0.0
514494,3,113,1,0,0,0,1,10,1,0.0
514495,1,38,0,0,0,0,5,38,0,0.0
514496,2,73,3,0,0,0,3,54,0,0.0
514497,2,102,0,0,0,0,3,24,1,0.0
514498,1,18,0,0,0,0,2,18,0,0.0
514499,2,65,2,0,0,0,3,39,1,0.0
514500,3,84,1,0,0,0,1,10,1,0.0
514501,2,52,2,0,0,0,3,33,1,0.0
514502,2,37,1,0,0,0,1,16,0,0.0
514503,4,82,0,0,0,0,2,20,1,0.0
514504,3,31,0,0,0,0,1,11,0,0.0
514505,2,62,0,0,0,0,3,62,1,0.0
514506,2,68,0,0,0,0,3,68,1,0.0
514507,1,31,0,0,0,0,2,17,0,0.0
514508,2,43,0,0,0,0,3,43,0,0.0
514509,2,45,0,0,0,0,3,45,0,0.0
514510,1,120,15,0,0,0,2,105,0,0.0
514511,2,51,3,0,0,0,3,33,1,0.0
514512,3,31,0,0,0,0,2,31,0,0.0
514513,2,40,0,0,0,0,4,40,0,0.0
514514,3,32,1,0,0,0,1,11,0,0.0
514515,2,73,1,0,0,0,4,73,0,0.0
514516,1,37,0,0,0,0,4,37,1,0.0
514517,3,79,5,0,0,0,2,60,1,0.0
514518,3,72,0,0,0,0,2,26,1,0.0
514519,2,115,13,0,0,0,5,115,1,0.0
514520,3,76,8,0,0,0,3,76,1,0.0
514521,2,48,0,0,0,0,3,48,1,0.0
514522,3,39,1,0,0,0,2,20,0,0.0
514523,2,31,1,0,0,0,1,31,1,1.0
514524,2,41,1,0,0,0,3,41,1,0.0
514525,3,41,0,0,0,0,3,41,1,0.0
514526,3,85,4,0,0,0,5,62,1,0.0
514527,3,121,1,0,0,0,1,10,1,0.0
514528,1,70,4,0,0,0,4,70,1,0.0
514529,2,53,0,0,0,0,4,53,0,0.0
514530,2,130,4,0,0,0,1,10,1,
514531,3,53,0,0,0,0,7,53,1,0.0
514532,2,117,5,0,0,0,6,87,1,0.0
514533,1,94,6,0,0,0,4,77,1,0.0
514534,2,43,0,0,0,0,3,43,0,0.0
514535,2,37,0,0,0,0,4,37,1,0.0
514536,1,62,7,0,0,0,5,62,1,0.0
514537,1,15,0,0,0,0,1,15,0,0.0
514538,1,62,5,0,0,0,5,62,1,0.0
514539,3,103,0,0,0,0,1,10,1,0.0
514540,2,44,0,0,0,0,2,44,1,0.0
514541,1,54,5,0,0,0,5,54,1,0.0
514542,2,45,0,0,0,0,2,45,1,0.0
514543,3,98,0,0,0,0,4,44,1,0.0
514544,2,83,0,0,0,0,1,10,1,0.0
514545,2,64,5,0,0,0,4,64,1,0.0
514546,1,20,0,0,0,0,2,20,0,0.0
514547,1,30,1,0,0,0,3,30,0,0.0
514548,1,94,9,0,0,0,7,94,1,0.0
514549,1,30,0,0,0,0,5,30,0,0.0
514550,2,57,5,0,0,0,5,57,0,0.0
514551,1,16,0,0,0,0,1,16,0,0.0
514552,1,30,0,0,0,0,3,30,0,0.0
514553,3,84,0,0,0,0,1,10,1,0.0
514554,1,43,0,0,0,0,2,43,0,0.0
514555,2,19,1,0,0,0,1,19,0,0.0
514556,1,51,0,0,0,0,4,51,1,0.0
514557,3,86,5,0,0,0,4,50,1,0.0
514558,1,43,0,0,0,0,3,43,1,0.0
514559,1,15,0,0,0,0,1,15,0,1.0
514560,3,170,1,0,0,0,2,17,1,0.0
514561,3,22,0,0,0,0,1,22,0,0.0
514562,3,54,0,0,0,0,3,31,1,0.0
514563,2,41,1,0,0,0,3,41,0,0.0
514564,1,23,0,0,0,0,1,23,0,0.0
514565,1,24,0,0,0,0,2,24,0,0.0
514566,2,47,1,0,0,0,4,47,1,0.0
514567,1,28,0,0,0,0,5,28,0,0.0
514568,3,99,1,0,0,0,1,10,1,0.0
514569,2,40,2,0,0,0,3,40,0,0.0
514570,5,167,1,0,0,0,1,11,1,0.0
514571,3,83,4,0,0,0,5,83,1,0.0
514572,3,36,0,0,0,0,1,11,0,0.0
514573,1,69,2,0,0,0,6,69,0,0.0
514574,2,53,0,0,0,0,4,53,0,0.0
514575,2,85,8,0,0,0,5,85,1,0.0
514576,1,16,0,0,0,0,1,16,0,1.0
514577,1,45,3,0,0,0,2,45,1,0.0
514578,1,79,4,0,0,0,5,79,1,0.0
514579,8,128,0,0,0,0,2,57,1,0.0
514580,2,32,0,0,0,0,1,32,0,1.0
514581,2,82,4,0,0,0,6,61,1,0.0
514582,2,141,1,0,0,0,1,10,1,0.0
514583,2,25,0,0,0,0,1,25,0,0.0
514584,1,44,0,0,0,0,4,44,0,0.0
514585,1,92,9,0,0,0,6,73,1,0.0
514586,2,78,0,0,0,0,1,10,1,0.0
514587,2,60,2,0,0,0,3,52,1,0.0
514588,1,39,1,0,0,0,4,39,1,0.0
514589,1,20,0,0,0,0,1,20,0,1.0
514590,1,20,2,0,0,0,1,20,1,1.0
514591,1,24,0,0,0,0,3,24,1,0.0
514592,1,31,1,0,0,0,2,31,0,0.0
514593,3,66,3,0,0,0,4,66,1,0.0
514594,1,15,0,0,0,0,1,15,0,0.0
514595,2,39,1,0,0,0,2,39,0,0.0
514596,4,94,0,0,0,0,1,10,1,0.0
514597,1,18,0,0,0,0,1,18,0,0.0
514598,2,35,0,0,0,0,3,35,0,0.0
514599,1,10,0,0,0,0,1,10,0,0.0
514600,2,24,0,0,0,0,3,24,0,0.0
514601,2,95,0,0,0,0,3,28,1,0.0
514602,2,49,0,0,0,0,4,49,1,0.0
514603,2,49,1,0,0,0,3,49,0,0.0
514604,3,62,0,0,0,0,3,26,0,0.0
514605,2,30,0,0,0,0,3,30,0,0.0
514606,1,22,0,0,0,0,1,22,0,0.0
514607,1,31,0,0,0,0,2,31,0,0.0
514608,3,51,1,0,0,0,2,14,1,0.0
514609,1,91,12,0,0,0,2,76,0,0.0
514610,1,25,0,0,0,0,2,25,0,0.0
514611,1,46,0,0,0,0,6,46,1,0.0
514612,2,53,0,0,0,0,4,25,0,0.0
514613,1,60,0,0,0,0,4,42,0,0.0
514614,2,35,1,0,0,0,2,35,0,0.0
514615,1,72,5,0,0,0,5,72,1,0.0
514616,2,26,0,0,0,0,2,26,0,0.0
514617,2,46,0,0,0,0,3,46,0,0.0
514618,2,49,3,0,0,0,2,49,0,0.0
514619,3,80,0,0,0,0,1,10,1,0.0
514620,2,108,0,0,0,0,2,15,1,0.0
514621,1,38,0,0,0,0,3,38,0,0.0
514622,3,84,1,0,0,0,3,20,1,
514623,2,37,0,0,0,0,2,30,0,0.0
514624,2,29,0,0,0,0,2,29,0,0.0
514625,2,108,10,0,0,0,2,84,1,0.0
514626,2,122,3,0,0,0,1,10,1,0.0
514627,2,116,0,0,0,0,1,10,1,0.0
514628,3,66,0,0,0,0,3,27,1,
514629,3,51,0,0,0,0,3,24,0,0.0
514630,4,78,8,0,0,0,2,55,1,0.0
514631,3,44,0,0,0,0,1,12,1,0.0
514632,1,84,1,0,0,0,2,19,1,0.0
514633,1,21,2,0,0,0,1,21,0,1.0
514634,3,41,0,0,0,0,1,13,1,0.0
514635,1,15,0,0,0,0,1,15,0,0.0
514636,1,68,0,0,0,0,8,68,1,0.0
514637,1,29,0,0,0,0,1,29,0,0.0
514638,1,33,0,0,0,0,2,33,1,0.0
514639,1,43,1,0,0,0,5,43,1,0.0
514640,4,104,0,0,0,0,1,10,1,0.0
514641,1,25,0,0,0,0,1,25,0,0.0
514642,2,37,0,0,0,0,3,37,0,0.0
514643,4,97,0,0,0,0,1,10,1,0.0
514644,4,84,2,0,0,0,6,84,1,0.0
514645,1,99,12,0,0,0,5,99,1,0.0
514646,1,21,0,0,0,0,1,21,0,1.0
514647,2,36,0,0,0,0,3,36,0,0.0
514648,6,105,1,0,0,0,6,66,1,
514649,4,110,0,0,0,0,4,39,1,0.0
514650,1,55,4,0,0,0,4,55,1,0.0
514651,5,65,0,0,0,0,3,65,1,0.0
514652,2,24,0,0,0,0,2,24,1,0.0
514653,2,36,0,0,0,0,3,36,1,0.0
514654,2,116,11,0,0,0,4,116,0,0.0
514655,4,128,0,0,0,0,2,22,1,0.0
514656,3,93,0,0,0,0,3,22,1,
514657,1,75,0,0,0,0,1,59,1,
514658,1,86,8,0,0,0,2,67,0,0.0
514659,1,46,2,0,0,0,3,46,0,0.0
514660,2,51,0,0,0,0,3,51,0,0.0
514661,1,31,1,0,0,0,2,17,1,0.0
514662,1,10,0,0,0,0,1,10,0,0.0
514663,3,81,4,0,0,0,4,81,1,0.0
514664,1,17,0,0,0,0,1,17,0,0.0
514665,4,64,1,0,0,0,1,10,1,0.0
514666,1,38,0,0,0,0,5,38,1,0.0
514667,3,69,0,0,0,0,5,69,0,0.0
514668,2,37,2,0,0,0,2,37,0,0.0
514669,1,42,1,0,0,0,4,42,1,0.0
514670,1,69,6,0,0,0,3,69,1,0.0
514671,2,113,10,0,0,0,5,113,1,0.0
514672,3,114,0,0,0,0,1,10,1,0.0
514673,2,38,0,0,0,0,2,38,1,0.0
514674,3,82,1,0,0,0,1,10,1,0.0
514675,1,54,0,0,0,0,2,20,1,0.0
514676,2,77,3,0,0,0,3,58,0,0.0
514677,3,38,0,0,0,0,1,11,0,0.0
514678,3,54,0,0,0,0,3,28,1,0.0
514679,2,180,0,0,0,0,6,180,1,0.0
514680,2,54,0,0,0,0,3,54,0,0.0
514681,1,24,0,0,0,0,1,17,1,0.0
514682,2,104,14,0,0,0,2,88,1,0.0
514683,2,233,8,0,0,0,3,25,1,0.0
514684,2,81,0,0,0,0,4,81,1,0.0
514685,2,43,0,0,0,0,3,31,1,0.0
514686,1,39,0,0,0,0,2,21,0,0.0
514687,2,45,2,0,0,0,4,45,1,0.0
514688,1,28,0,0,0,0,1,28,0,0.0
514689,2,94,1,0,0,0,2,20,1,0.0
514690,2,34,0,0,0,0,3,34,1,0.0
514691,2,54,1,0,0,0,4,54,1,0.0
514692,2,48,1,0,0,0,2,28,1,0.0
514693,2,39,0,0,0,0,3,39,0,0.0
514694,2,51,0,0,0,0,2,25,1,0.0
514695,2,37,0,0,0,0,3,37,1,0.0
514696,3,59,0,0,0,0,5,59,0,0.0
514697,1,25,1,0,0,0,2,25,0,0.0
514698,2,52,0,0,0,0,3,52,0,0.0
514699,1,35,0,0,0,0,3,35,0,0.0
514700,1,98,7,0,0,0,5,98,1,0.0
514701,3,128,15,0,0,0,3,99,1,0.0
514702,3,45,2,0,0,0,1,45,0,0.0
514703,1,73,7,0,0,0,3,73,1,0.0
514704,1,31,0,0,0,0,2,17,1,0.0
514705,2,98,2,0,0,0,5,37,1,0.0
514706,4,39,0,0,0,0,2,20,0,0.0
514707,1,22,1,0,0,0,1,22,0,1.0
514708,3,74,0,0,0,0,1,8,1,1.0
514709,1,42,0,0,0,0,5,42,1,0.0
514710,1,26,0,0,0,0,2,26,0,0.0
514711,1,31,0,0,0,0,4,31,0,0.0
514712,2,51,0,0,0,0,5,51,1,0.0
514713,2,36,0,0,0,0,2,36,0,0.0
514714,3,35,1,0,0,0,1,5,1,0.0
514715,1,33,0,0,0,0,3,33,0,0.0
514716,1,24,0,0,0,0,2,16,1,0.0
514717,1,26,0,0,0,0,3,26,0,0.0
514718,2,171,2,0,0,0,1,10,1,0.0
514719,2,68,2,0,0,0,3,36,0,0.0
514720,1,88,9,0,0,0,2,68,0,0.0
514721,2,26,0,0,0,0,1,26,1,1.0
514722,1,50,0,0,0,0,3,39,1,0.0
514723,3,73,0,0,0,0,2,21,0,
514724,3,176,7,0,0,0,1,10,1,0.0
514725,1,16,0,0,0,0,1,16,0,1.0
514726,2,108,9,0,0,0,3,108,1,0.0
514727,1,95,10,0,0,0,5,95,1,0.0
514728,1,58,0,0,0,0,6,58,1,0.0
514729,2,126,13,0,0,0,3,126,1,0.0
514730,2,38,1,0,0,0,3,38,1,0.0
514731,2,39,1,0,0,0,3,39,0,0.0
514732,2,44,0,0,0,0,3,44,1,0.0
514733,1,57,2,0,0,0,4,57,1,0.0
514734,4,51,1,0,0,0,2,25,0,0.0
514735,2,54,0,0,0,0,3,54,1,0.0
514736,1,46,1,0,0,0,4,46,0,0.0
514737,4,87,1,0,0,0,1,10,1,0.0
514738,2,61,0,0,0,0,2,54,1,0.0
514739,2,64,3,0,0,0,2,32,0,0.0
514740,2,56,0,0,0,0,4,56,0,0.0
514741,1,20,0,0,0,0,2,20,0,0.0
514742,2,51,3,0,0,0,4,51,1,0.0
514743,2,58,1,0,0,0,5,58,1,0.0
514744,1,28,0,0,0,0,3,28,1,0.0
514745,2,60,3,0,0,0,4,60,0,0.0
514746,4,101,0,0,0,0,1,10,1,0.0
514747,3,49,0,0,0,0,2,17,0,0.0
514748,3,97,6,0,0,0,5,75,1,0.0
514749,2,47,1,0,0,0,4,47,1,0.0
514750,1,103,8,0,0,0,5,84,1,0.0
514751,1,44,3,0,0,0,4,44,1,0.0
514752,2,22,0,0,0,0,1,22,0,0.0
514753,2,48,0,0,0,0,3,48,0,0.0
514754,1,58,5,0,0,0,4,58,1,0.0
514755,1,44,2,0,0,0,3,44,0,0.0
514756,2,42,2,0,0,0,3,42,1,0.0
514757,1,27,0,0,0,0,2,27,0,0.0
514758,1,34,0,0,0,0,5,34,0,0.0
514759,1,40,0,0,0,0,3,40,0,0.0
514760,4,90,0,0,0,0,1,10,1,0.0
514761,2,37,0,0,0,0,2,37,0,0.0
514762,1,38,3,0,0,0,4,38,1,0.0
514763,1,63,2,0,0,0,6,63,1,0.0
514764,3,57,0,0,0,0,2,42,1,0.0
514765,2,49,1,0,0,0,2,49,0,0.0
514766,2,109,0,0,0,0,5,109,1,0.0
514767,3,142,4,0,0,0,1,10,1,0.0
514768,1,87,0,0,0,0,10,65,1,0.0
514769,2,92,0,0,0,0,2,26,1,0.0
514770,2,31,0,0,0,0,2,31,0,0.0
514771,3,95,8,0,0,0,3,71,1,0.0
514772,2,68,3,0,0,0,5,68,1,0.0
514773,2,81,0,0,0,0,3,81,1,0.0
514774,1,29,0,0,0,0,1,9,1,0.0
514775,3,32,1,0,0,0,2,32,0,0.0
514776,4,68,0,0,0,0,1,14,1,0.0
514777,1,32,0,0,0,0,5,32,1,0.0
514778,2,48,0,0,0,0,3,48,1,0.0
514779,1,76,5,0,0,0,5,76,1,0.0
514780,1,14,0,0,0,0,1,14,0,1.0
514781,2,32,1,0,0,0,3,32,0,0.0
514782,2,88,8,0,0,0,4,70,1,0.0
514783,2,91,8,0,0,0,7,91,1,0.0
514784,1,13,1,0,0,0,1,13,0,1.0
514785,2,40,0,0,0,0,2,27,1,0.0
514786,1,45,4,0,0,0,2,45,0,0.0
514787,2,31,0,0,0,0,3,31,0,0.0
514788,1,29,0,0,0,0,2,23,1,0.0
514789,3,75,0,0,0,0,1,10,1,0.0
514790,1,83,0,0,0,0,3,62,1,0.0
514791,1,22,0,0,0,0,1,22,0,0.0
514792,1,24,0,0,0,0,3,24,1,0.0
514793,2,47,0,0,0,0,2,25,0,0.0
514794,4,91,0,0,0,0,1,10,1,0.0
514795,2,29,0,0,0,0,1,29,1,0.0
514796,3,110,12,0,0,0,2,110,1,0.0
514797,2,44,0,0,0,0,2,38,1,0.0
514798,1,67,2,0,0,0,3,67,0,0.0
514799,3,43,0,0,0,0,2,43,0,0.0
514800,4,100,0,0,0,0,1,10,1,0.0
514801,1,59,1,0,0,0,5,59,0,0.0
514802,3,117,0,0,0,0,1,11,1,0.0
514803,2,118,0,0,0,0,14,98,1,0.0
514804,2,77,1,0,0,0,3,77,1,0.0
514805,1,10,0,0,0,0,1,10,1,0.0
514806,1,97,12,0,0,0,4,97,1,0.0
514807,1,8,0,0,0,0,1,8,0,0.0
514808,1,73,0,0,0,0,6,73,1,0.0
514809,1,47,1,0,0,0,4,47,1,0.0
514810,2,38,2,0,0,0,2,38,0,0.0
514811,1,23,0,0,0,0,2,23,0,0.0
514812,3,41,0,0,0,0,4,41,1,0.0
514813,3,120,0,0,0,0,1,10,1,0.0
514814,2,39,0,0,0,0,3,39,0,0.0
514815,2,61,0,0,0,0,5,61,0,0.0
514816,1,34,0,0,0,0,5,34,1,0.0
514817,1,61,0,0,0,0,5,61,1,0.0
514818,1,74,3,0,0,0,5,74,0,0.0
514819,1,19,0,0,0,0,1,19,0,0.0
514820,1,22,0,0,0,0,1,22,0,0.0
514821,1,34,0,0,0,0,3,34,0,0.0
514822,1,19,1,0,0,0,1,19,0,1.0
514823,2,68,7,0,0,0,2,68,1,0.0
514824,2,33,0,0,0,0,3,33,0,0.0
514825,1,58,4,0,0,0,4,58,1,0.0
514826,1,34,1,0,0,0,3,34,0,0.0
514827,2,45,1,0,0,0,2,26,1,0.0
514828,1,36,1,0,0,0,3,36,0,0.0
514829,1,90,9,0,0,0,3,73,1,0.0
514830,2,40,0,0,0,0,2,20,1,1.0
